Date,ALL,ASGN,CI,COP,EME,EVR,GILD,GPK,ISRG,MKL,MOH,PEG,PXD,QCOM,UBSI,VFC,XEL
2014-12-04,56.90654754638672,31.030000686645508,98.67252349853516,52.39854049682617,42.205718994140625,42.433074951171875,77.12647247314453,10.816140174865723,56.74444580078125,692.0999755859375,50.65999984741211,30.06133270263672,116.39694213867188,56.684112548828125,25.293901443481445,54.282840728759766,26.62916374206543
2014-12-05,57.14785385131836,31.989999771118164,100.12596893310547,51.2947883605957,42.72264099121094,43.10234451293945,79.22467803955078,10.934995651245117,56.54111099243164,690.0800170898438,51.09000015258789,29.98807716369629,114.3734130859375,56.70730209350586,25.873476028442383,54.12858581542969,26.414968490600586
2014-12-08,57.53062438964844,31.299999237060547,100.28854370117188,49.1628532409668,41.7462158203125,44.10623550415039,79.95942687988281,10.782177925109863,57.235557556152344,695.1199951171875,50.970001220703125,30.446474075317383,106.67118835449219,56.11990737915039,25.930713653564453,53.849395751953125,26.690359115600586
2014-12-09,57.272666931152344,31.93000030517578,99.81998443603516,49.109928131103516,42.56946563720703,44.36741256713867,80.22455596923828,10.88405704498291,57.21444320678711,689.3099975585938,50.880001068115234,30.638696670532227,109.03865051269531,56.4290657043457,26.424428939819336,53.76125717163086,26.789804458618164
2014-12-10,57.03969955444336,31.399999618530273,97.91710662841797,48.036415100097656,41.27717208862305,42.637115478515625,79.41403198242188,10.909527778625488,55.643333435058594,686.4299926757812,50.040000915527344,30.269031524658203,105.21556854248047,55.26197814941406,25.421154022216797,53.36455535888672,26.522058486938477
2014-12-11,57.464054107666016,31.809999465942383,97.94578552246094,48.089324951171875,41.497344970703125,42.04946517944336,79.0125732421875,11.130263328552246,56.235557556152344,690.530029296875,50.869998931884766,30.72743034362793,104.45573425292969,55.640708923339844,25.63047218322754,53.871456146240234,26.766860961914062
2014-12-12,56.09941864013672,31.260000228881836,97.27642059326172,47.21236801147461,40.54965591430664,40.057987213134766,78.87622833251953,11.070832252502441,55.86333465576172,679.6699829101562,51.2599983215332,30.12116050720215,104.97559356689453,54.550926208496094,25.39228630065918,53.3939323425293,26.491470336914062
2014-12-15,56.05782699584961,30.8700008392334,96.9130630493164,46.63780975341797,39.79340744018555,39.40504455566406,78.1414794921875,11.053853988647461,55.445556640625,673.6500244140625,50.70000076293945,29.980684280395508,105.7114486694336,54.38861846923828,25.1324405670166,53.30576705932617,26.200767517089844
2014-12-16,55.924678802490234,30.5,95.59349060058594,47.794498443603516,39.72639846801758,39.698883056640625,76.09628295898438,11.011405944824219,55.241111755371094,669.02001953125,49.72999954223633,29.914134979248047,107.81494903564453,54.34223937988281,25.23348617553711,52.387481689453125,26.17781639099121
2014-12-17,56.76510238647461,31.079999923706055,97.15213012695312,50.60681915283203,41.104854583740234,41.878082275390625,77.56578826904297,11.232139587402344,56.689998626708984,675.9500122070312,52.0099983215332,30.808752059936523,115.81309509277344,55.81074142456055,26.12849998474121,53.72452163696289,26.583271026611328
2014-12-18,58.07147216796875,32.029998779296875,100.00167083740234,52.73118209838867,41.85151672363281,42.375953674316406,79.94428253173828,11.503820419311523,58.16777801513672,683.0,53.779998779296875,31.25237274169922,118.32450866699219,56.69956588745117,26.272857666015625,54.789764404296875,27.042255401611328
2014-12-19,58.154693603515625,32.470001220703125,99.953857421875,53.66107940673828,41.93767166137695,42.38410568237305,82.14855194091797,11.43590259552002,59.106666564941406,685.4500122070312,54.09000015258789,31.104494094848633,122.13162994384766,56.75366973876953,25.774822235107422,53.93021774291992,27.080507278442383
2014-12-22,58.61233901977539,32.939998626708984,100.59453582763672,52.557308197021484,42.119564056396484,42.44123458862305,70.36973571777344,11.588720321655273,59.315555572509766,687.25,53.9900016784668,31.008371353149414,119.90011596679688,57.627052307128906,26.409996032714844,54.42978286743164,27.27175521850586
2014-12-23,58.87028121948242,33.33000183105469,99.74349975585938,53.7139892578125,42.74177932739258,43.01255798339844,67.7564697265625,11.682106971740723,58.462223052978516,685.489990234375,52.779998779296875,31.04534149169922,121.92366790771484,57.6579704284668,26.576005935668945,54.83384323120117,27.333467483520508
2014-12-24,58.82035446166992,33.65999984741211,99.66698455810547,53.018470764160156,42.64603805541992,42.88197326660156,69.15020751953125,11.775496482849121,58.99333190917969,687.6900024414062,53.38999938964844,31.57767677307129,120.64395141601562,57.70436096191406,26.44607925415039,54.826480865478516,27.950651168823242
2014-12-26,59.02005386352539,33.810001373291016,99.44705963134766,52.829463958740234,42.65562438964844,43.314537048339844,71.04389953613281,11.928313255310059,59.026668548583984,687.2100219726562,53.84000015258789,31.910377502441406,120.96387481689453,58.44632339477539,26.74201202392578,55.1276969909668,28.22066879272461
2014-12-29,59.07830810546875,34.02000045776367,99.56180572509766,53.00334167480469,42.98108673095703,42.92277526855469,73.70266723632812,11.817943572998047,58.858890533447266,691.0700073242188,53.59000015258789,32.18395233154297,122.61152648925781,57.95939254760742,27.196731567382812,55.43623733520508,28.737560272216797
2014-12-30,59.028377532958984,33.54999923706055,99.78173065185547,52.86728286743164,42.98108673095703,43.01255798339844,72.17254638671875,11.741536140441895,58.434444427490234,687.719970703125,53.38999938964844,31.44460105895996,120.02812194824219,57.982582092285156,27.0451602935791,55.17912673950195,28.06637954711914
2014-12-31,58.45423126220703,33.189998626708984,98.40478515625,52.20955276489258,42.588619232177734,42.74321746826172,71.3999252319336,11.563249588012695,58.77111053466797,682.8400268554688,53.529998779296875,30.616531372070312,119.05233764648438,57.449275970458984,27.030729293823242,55.02485275268555,27.71149444580078
2015-01-02,58.34606170654297,32.5099983215332,98.32829284667969,52.103702545166016,41.975975036621094,42.841163635253906,71.89226531982422,11.529289245605469,58.39666748046875,681.0499877929688,52.43000030517578,30.978803634643555,119.88411712646484,57.410640716552734,26.713134765625,54.18735122680664,27.86578941345215
